image_name,psnr,ssim
00006763_000.png,23.00846210818847,0.827004270722548
00024141_000.png,26.60621684356294,0.8302059243274416
00028639_001.png,21.208149554551106,0.6715288313901691
00014768_004.png,28.22894622536355,0.7864137211218046
00026243_000.png,24.222884788820753,0.8302631624159615
00018960_005.png,24.524262202140577,0.8360427685477515
00015107_000.png,25.930113282675784,0.8377727071525767
00021223_000.png,25.59157117967935,0.8024918520256183
00007636_000.png,27.525399271976063,0.8025852486346138
00004205_015.png,25.042528766341054,0.8022328591330001
00011338_001.png,29.32984964965288,0.7924476670758128
00019260_001.png,28.14025522097927,0.77891201894377
00017458_004.png,25.686492945380603,0.802883125982005
00001203_013.png,26.07286134555014,0.8392206257224959
00026765_000.png,24.70292889204821,0.8066956385392925
00015929_009.png,29.46346702054167,0.7819065032021415
00027479_002.png,24.345966384776045,0.7744864279694401
00019460_002.png,25.089925054484354,0.7970925526939847
00001845_002.png,26.988827467429527,0.7978203304891378
00010469_001.png,24.002620248156834,0.7897812138991701
00002450_000.png,22.29700990531115,0.8394560395527141
00008713_002.png,27.116146381835264,0.7702048906839075
00017981_004.png,25.800333332554906,0.7726631386964796
00029676_010.png,22.916989506886615,0.732682393348259
00024064_000.png,26.014979955666252,0.8207700802081204
00014145_008.png,23.595870275892835,0.7351465719341057
00012603_014.png,29.153865512552617,0.8128694491117732
00006563_001.png,26.232056860290708,0.7539675085901222
00007055_005.png,28.89273154859414,0.7979276013362958
00016484_013.png,25.092487458787346,0.6938311439915579
00030644_000.png,27.583534726570235,0.7281835656869972
00012413_001.png,27.19633826977629,0.7973281427075082
00012428_003.png,27.24479812745355,0.8162121427147457
00009476_000.png,25.453298535682137,0.8226805543238546
00020503_000.png,25.051303850948447,0.821705535643468
00021838_001.png,26.736794674883768,0.8186485117006618
00022048_000.png,28.049023035983996,0.6884392317437967
00009241_000.png,25.428872424560836,0.8284364507346527
00028145_004.png,23.968642760421588,0.7892951875185037
00004582_004.png,22.09632895231847,0.8441487787655568
00005852_004.png,24.874447243964212,0.8414529867147288
00020434_003.png,20.54791034289375,0.6793296850742845
00009609_012.png,27.483394464238863,0.7909236190661104
00030323_046.png,27.149431518368846,0.7570397098738106
00024288_000.png,25.184046976271862,0.7552814095806228
00022735_004.png,25.466815238441896,0.7888081220220285
00001941_006.png,27.720617510206882,0.8264063874224372
00007255_001.png,25.63055186345999,0.8255902725378957
00012478_000.png,26.74022056791226,0.7750416794916859
00013908_000.png,24.639529253837644,0.7821212879742824
00004972_000.png,25.070466491731608,0.8287219587962505
00009281_016.png,24.99815025213431,0.7502007593870805
00014343_000.png,24.019188959095302,0.7799071949139196
00010512_007.png,24.344898742059712,0.8063433272964078
00021814_000.png,25.691898236714536,0.810958522017135
00001487_000.png,25.100216492550764,0.8154545041641805
00010962_005.png,24.544981685552372,0.7585289611507544
00019307_001.png,26.30815765469618,0.783215168937628
00029206_000.png,19.846990425231404,0.6364966090101952
00007623_000.png,25.914912822997906,0.8383127180489872
00010343_001.png,27.647144963215897,0.8073193677514754
00002397_001.png,24.600933647389326,0.8092987185787305
00000472_000.png,26.047400639600315,0.8363307182927069
00004537_000.png,24.599663264823704,0.8383475076060132
00025935_001.png,27.992623162724822,0.809354143542577
00008946_000.png,29.469885488046735,0.8078003901097414
00006522_001.png,25.2771620490736,0.8181129862342318
00018950_001.png,24.880460272853895,0.6990419798342361
00001951_007.png,29.324122268198387,0.8247480857142443
00000393_000.png,22.94456222591663,0.8093601167351316
00014372_000.png,23.74867295191553,0.8459181497480106
00004526_011.png,24.959252546223016,0.8053939848164076
00010936_000.png,23.611461048756446,0.8143618596179917
00020725_001.png,28.274049648108864,0.8228274636592876
00015255_013.png,26.233239311126813,0.8237117882036655
00026788_000.png,25.49562795756358,0.8188219312804469
00009378_006.png,25.05308630808306,0.8145893008145964
00011655_000.png,23.966090154168384,0.7774670930958874
00013774_037.png,28.12884273267173,0.7743981229932674
00027010_000.png,27.762959503183918,0.8178832711853191
00016752_003.png,29.440856772454417,0.8136239889275465
00018735_006.png,28.31972585181996,0.7621325240234347
00000272_003.png,23.460808613525867,0.8459103956569058
00023450_000.png,26.84148916653499,0.8441522824229492
00003028_057.png,23.67225439884934,0.7273608593740947
00018421_003.png,24.038644782550076,0.8340920593527411
00006321_002.png,22.73730126815448,0.7358509736094762
00029328_006.png,23.70575657403033,0.8028926069950929
00001355_010.png,25.78533450188623,0.7579189954553419
00017116_007.png,28.718340591798295,0.8196816178662363
00007424_001.png,26.608148137594835,0.8438524567506175
00003300_000.png,23.377923801916353,0.8406542069267608
00008413_000.png,28.570286985473956,0.6506876476720537
00006100_001.png,24.594111958547025,0.7810215518020851
00007879_002.png,23.978555125477534,0.8010433985283155
00011022_001.png,23.864587649868255,0.7749153827130163
00023000_000.png,24.470335282414588,0.824139342905203
00013812_002.png,25.127221124692856,0.8094100287527669
00016647_000.png,25.72319902001128,0.8467243993141342
00002796_009.png,23.401658112986794,0.8492029175004319
00021741_000.png,27.727422412749995,0.820373217858109
00027147_000.png,24.139520664605158,0.7329766168573801
00015044_002.png,24.659966572950417,0.8032016074853175
00011579_030.png,24.022253532986472,0.748774147725398
00029986_000.png,23.55015954500077,0.7040225367570396
00013601_016.png,19.88911472575779,0.649502818513262
00015311_000.png,25.759655884761187,0.8124543055558187
00003672_000.png,25.083657601161935,0.8077013284277056
00009996_005.png,24.642449690168817,0.8418110858465513
00017717_004.png,25.22114980284849,0.7892508288443746
00002719_001.png,26.636728955036233,0.7997027422223689
00026274_002.png,28.944238774404056,0.8148758001334802
00003920_000.png,23.566270559534463,0.8347395704074363
00013128_026.png,28.740561421882717,0.7807149883717032
00021845_007.png,25.367652656962537,0.8043304367801233
00000793_000.png,26.15802330682584,0.8518516351974008
00005079_009.png,24.656716953050474,0.7510355245797026
00015426_003.png,28.473115796081206,0.7837891561703322
00019643_031.png,23.190895849688317,0.775419045939629
00006850_022.png,24.282898874904618,0.7912120637021247
00006189_003.png,23.551632407068162,0.7796961540476557
00005254_013.png,26.186419610571342,0.7539774250549849
00024504_000.png,26.19139480424062,0.8282622790632092
00010447_003.png,24.07692233394553,0.7788958203860369
00012141_024.png,26.60517263270662,0.7539001180308216
00020204_003.png,25.785455550176046,0.8108870603950721
00002139_001.png,25.696974192927463,0.8418693049706655
00012291_014.png,26.16522348139853,0.8143435453279576
00015968_001.png,24.04042497184589,0.827514854120951
00011024_001.png,26.321956785390014,0.8370738229188314
00000038_002.png,25.758371519921916,0.7070120820500357
00018361_000.png,26.00776322124574,0.8047634434273858
00003658_000.png,28.31056689362432,0.786602708315702
00003355_009.png,25.104686144033277,0.8286226931833766
00008320_000.png,24.111456763533003,0.8191540350797253
00000391_002.png,25.659858971733925,0.8393675027847878
00012834_137.png,24.107924130773103,0.6991839005920653
00000673_000.png,25.972553897636562,0.8032842718260311
00012057_015.png,24.59343114524914,0.8411221089055645
00010334_008.png,24.400770821227074,0.8259115538200537
00017537_004.png,24.939564929243513,0.8117204908280884
00010772_014.png,25.257778537897902,0.7980441624395003
00019373_054.png,28.81435982565629,0.7660430691377773
00006411_016.png,23.993713447431944,0.8418567131690834
00004006_035.png,23.6529575819161,0.7199982378728675
00030178_006.png,24.7413939422183,0.7076150158408896
00025132_002.png,23.825943736494487,0.7771349917542963
00004057_002.png,24.344817656829882,0.8256833514754475
00004577_009.png,24.993867458264923,0.8320405691566626
00016723_000.png,27.580669600701512,0.8264348279462028
